cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Jersey",9/9/2016,9/22/2016,"Ipsos","A-",853,"lv",.0053996,50.49,32.22,,,50.59872,34.07407,,,"","http://www.reuters.com/statesofthenation/",46083,72075,9/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",6/15/2016,6/21/2016,"University of New Hampshire","B+",475,"lv",.005399,42,35,,,41.85464,39.07638,,,"","http://www.pressherald.com/2016/06/25/portland-press-herald-june-2016-poll-results/",44414,67395,6/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Pennsylvania",10/4/2016,10/9/2016,"Google Consumer Surveys","B",737,"lv",.0053968,39.65,33.6,5.16,,44.92053,42.49063,2.161138,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46724,73028,10/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Idaho",8/19/2016,9/8/2016,"Ipsos","A-",167,"lv",.0053967,30.1,55.85,,,28.75518,56.76591,,,"","http://www.reuters.com/statesofthenation/",45650,71219,9/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Vermont",9/14/2016,9/20/2016,"Google Consumer Surveys","B",61,"lv",.0053483,43.99,18.62,10.38,,51.10968,28.03125,6.348773,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45994,71881,9/22/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arizona",6/11/2016,6/20/2016,"Greenberg Quinlan Rosner (Democracy Corps)","B-",300,"lv",.0053383,39,45,10,,39.79964,50.29864,5.090587,,"","http://www.wvwvaf.org/wp-content/uploads/2016/06/Dcorps_WV_BG_06.30.16_for-release.pdf",44474,67606,6/30/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",6/21/2016,6/23/2016,"National Research, Inc.","B+",600,"lv",.0053374,42,40,6,,44.45782,45.15274,2.726061,,"","https://www.nccivitas.org/2016/hillary-clinton-regains-lead-in-latest-civitas-poll/",44459,67520,6/29/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Mississippi",9/2/2016,9/22/2016,"Ipsos","A-",185,"lv",.0053061,37.59,49.94,,,37.30473,51.11394,,,"","http://www.reuters.com/statesofthenation/",46077,72069,9/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/20/2016,9/24/2016,"Ipsos","A-",1076,"lv",.0052399,42.5,37,6.7,,43.82898,40.00658,3.818194,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46167,72216,9/27/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/22/2016,7/24/2016,"CNN/Opinion Research Corp.","A-",882,"rv",.0052257,39,44,9,,43.04354,46.5767,4.300576,,"","http://i2.cdn.turner.com/cnn/2016/images/07/25/trump.clinton.poll.pdf",44674,68223,7/25/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maine CD-2",6/15/2016,6/21/2016,"University of New Hampshire","B+",222,"lv",.0052172,36,37,,,35.46466,40.58482,,,"","http://www.pressherald.com/2016/06/25/data-favorability-ratings-and-likely-voters/",44416,67397,6/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Alabama",9/27/2016,10/3/2016,"Google Consumer Surveys","B",357,"lv",.0052113,19.45,56.59,4.93,,25.29662,65.02942,1.516736,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46460,72658,10/5/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Delaware",9/14/2016,9/20/2016,"Google Consumer Surveys","B",85,"lv",.0051713,41.23,30.04,6.6,,48.06823,38.8802,2.568774,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45955,71842,9/22/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",8/9/2016,9/1/2016,"SurveyMonkey","C-",5147,"rv",.0051637,40,40,11,,41.55449,45.81101,3.807604,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45385,70591,9/6/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/29/2016,10/3/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1500,"lv",.0051368,42,41,9,,43.0469,44.49972,6.20662,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct04",46445,72594,10/4/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/19/2016,9/23/2016,"Ipsos","A-",1122,"lv",.0051174,40.3,36.7,7.6,,41.68542,39.71946,4.672459,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46164,72217,9/27/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"California",9/23/2016,9/29/2016,"Ipsos","A-",787,"lv",.0051073,63.67,23.74,,,62.8553,25.04255,,,"","http://www.reuters.com/statesofthenation/",46340,72468,10/3/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/17/2016,10/19/2016,"The Times-Picayune/Lucid","",1822,"lv",.0050913,47,35,6,,46.64909,40.47414,2.746569,,"","https://luc.id/2016-presidential-tracker/",47095,73715,10/20/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Jersey",10/4/2016,10/9/2016,"Google Consumer Surveys","B",618,"lv",.0050587,40.3,34.19,5.03,,45.58136,43.3401,2.031139,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46717,73021,10/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Ohio",10/4/2016,10/9/2016,"Google Consumer Surveys","B",794,"lv",.0050416,32.41,35.84,7.23,,37.68664,44.87691,4.231138,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46721,73025,10/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/22/2016,7/24/2016,"CBS News/New York Times","A-",1118,"rv",.0050298,39,40,12,,44.23953,44.79897,6.669255,,"","http://www.cbsnews.com/news/poll-hillary-clinton-and-donald-trump-tied-going-into-democratic-convention/",44676,68226,7/25/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",9/27/2016,10/3/2016,"Google Consumer Surveys","B",599,"lv",.0050223,28.89,43.74,7.39,,34.75164,52.24333,3.976736,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46469,72667,10/5/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",9/9/2016,9/22/2016,"Ipsos","A-",322,"lv",.0050045,37.31,53.57,,,36.72877,54.6403,,,"","http://www.reuters.com/statesofthenation/",46070,72062,9/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Colorado",9/16/2016,9/29/2016,"Ipsos","A-",463,"lv",.0050044,43.25,45.22,,,41.50666,45.31836,,,"","http://www.reuters.com/statesofthenation/",46341,72469,10/3/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Hawaii",9/7/2016,9/13/2016,"Google Consumer Surveys","B",90,"lv",.0050015,40.16,21.25,10.64,,47.41292,30.84168,6.38467,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45753,71437,9/14/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nebraska",9/21/2016,9/26/2016,"Google Consumer Surveys","B",207,"lv",.0049851,29.03,38.05,5.33,,35.61969,46.86804,1.604065,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46263,72322,9/28/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Texas",9/23/2016,9/29/2016,"Ipsos","A-",464,"lv",.0049835,32.9,48.31,,,31.85135,49.28434,,,"","http://www.reuters.com/statesofthenation/",46375,72503,10/3/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",9/21/2016,9/26/2016,"Google Consumer Surveys","B",39,"lv",.0049821,40.36,38.63,4.68,,47.18216,47.9961,.9540645,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46264,72323,9/28/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Montana",8/19/2016,9/8/2016,"Ipsos","A-",114,"lv",.0049669,29.77,60.2,,,27.4415,60.19056,,,"","http://www.reuters.com/statesofthenation/",45664,71233,9/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",7/5/2016,7/7/2016,"Google Consumer Surveys","B",776,"a",.0049531,28.3,33.6,,,34.90539,44.83567,,,"","http://www.babbagecofounder.com/2016/07/11/cofounder-pulse-poll-trump-leads-clinton-kentucky/",44532,67809,7/11/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/1/2016,10/7/2016,"CVOTER International","C+",1286,"lv",.0049244,47.74,46.71,,,44.90511,45.1144,,,"","http://www.upi.com/Top_News/US/2016/10/10/UPICVoter-poll-Clinton-pulls-into-5-point-lead-over-Trump/7301476105358/",46577,72868,10/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"West Virginia",9/2/2016,9/22/2016,"Ipsos","A-",146,"lv",.0049147,34.55,51.74,,,34.10579,53.09666,,,"","http://www.reuters.com/statesofthenation/",46098,72090,9/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",8/9/2016,9/1/2016,"SurveyMonkey","C-",1875,"rv",.0048837,36,40,16,,37.73003,46.21164,8.807604,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45357,70563,9/6/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Delaware",8/19/2016,9/8/2016,"Ipsos","A-",101,"lv",.0048461,45.64,23.53,,,44.75597,24.78537,,,"","http://www.reuters.com/statesofthenation/",45647,71216,9/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/9/2016,10/15/2016,"USC Dornsife/LA Times","",2946,"lv",.0048239,43.88,44.5,,,44.18919,43.89056,,,"","http://latimes.com/politics/",46865,73318,10/16/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"District of Columbia",9/7/2016,9/13/2016,"Google Consumer Surveys","B",73,"lv",.0048205,38.8,32.39,6.32,,46.2281,42.32972,2.06467,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45749,71433,9/14/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Hampshire",8/19/2016,9/8/2016,"Ipsos","A-",164,"lv",.0047688,49.02,35.71,,,47.72921,36.99775,,,"","http://www.reuters.com/statesofthenation/",45667,71236,9/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/18/2016,9/22/2016,"Ipsos","A-",1098,"lv",.0046905,41,35.9,7.3,,42.41801,38.94922,4.327415,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46007,71942,9/23/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"South Dakota",9/14/2016,9/20/2016,"Google Consumer Surveys","B",75,"lv",.00469,31.03,30.11,13.38,,37.9745,39.16582,9.348774,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45989,71876,9/22/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Illinois",10/4/2016,10/9/2016,"Google Consumer Surveys","B",1025,"lv",.0046325,39.07,29.52,6.88,,44.34507,38.51941,3.881139,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46700,73004,10/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New York",8/9/2016,9/1/2016,"SurveyMonkey","C-",1405,"rv",.0046306,51,31,8,,52.63632,36.99776,.8076048,,"","https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html",45374,70580,9/6/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",8/19/2016,9/8/2016,"Ipsos","A-",189,"lv",.0046152,52.06,32.89,,,51.30274,34.62058,,,"","http://www.reuters.com/statesofthenation/",45657,71226,9/10/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kentucky",8/26/2016,9/15/2016,"Ipsos","A-",437,"lv",.0046127,35.33,53.99,,,34.82556,55.36869,,,"","http://www.reuters.com/statesofthenation/",45846,71610,9/16/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"New Mexico",9/21/2016,9/26/2016,"Google Consumer Surveys","B",194,"lv",.0045999,37.92,26.02,17.4,,44.52913,34.88386,13.67406,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46266,72325,9/28/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Alaska",9/14/2016,9/20/2016,"Google Consumer Surveys","B",56,"lv",.0045919,20.82,39.24,8.53,,27.81622,48.40076,4.498773,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45947,71834,9/22/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",7/31/2016,8/2/2016,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1022,"rv",.0045663,44,35,12,,47.5447,42.10214,7.328457,,"","http://www.foxnews.com/politics/interactive/2016/08/03/fox-news-poll-aug-3-2016/",44761,68488,8/3/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",9/27/2016,10/3/2016,"Google Consumer Surveys","B",120,"lv",.0045469,35.2,33.06,12.95,,41.15874,41.97657,9.536736,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46492,72690,10/5/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Mississippi",9/21/2016,9/26/2016,"Google Consumer Surveys","B",172,"lv",.0045428,25.49,52.31,3.6,,31.81996,60.51568,-.1259354,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46259,72318,9/28/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",9/2/2016,9/22/2016,"Ipsos","A-",294,"lv",.0045214,45.03,45.02,,,44.0818,45.82391,,,"","http://www.reuters.com/statesofthenation/",46081,72073,9/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/27/2016,10/3/2016,"Google Consumer Surveys","B",22006,"lv",.0045076,38.55,33.51,7.03,,44.50703,42.41927,3.616737,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46458,72656,10/5/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/17/2016,9/21/2016,"Ipsos","A-",1121,"lv",.004487,38.3,37.7,7.8,,39.73544,40.78513,4.782012,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46008,71943,9/23/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Dakota",9/7/2016,9/13/2016,"Google Consumer Surveys","B",71,"lv",.0044481,26.31,45.08,8.91,,33.53976,54.62568,4.65467,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45770,71454,9/14/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Georgia",5/27/2016,5/30/2016,"Public Policy Polling","B+",724,"v",.0044096,38,45,6,,39.56955,49.27893,2.831542,,"","http://www.publicpolicypolling.com/pdf/2015/PPP_Release_GA_60116.pdf",44172,66106,6/1/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/30/2016,10/6/2016,"CVOTER International","C+",1250,"lv",.0043873,47.74,46.7,,,44.97614,45.05989,,,"","http://www.upi.com/Top_News/US/2016/10/08/UPICVoter-poll-Clinton-retakes-lead-with-post-debate-bump/2941475947664/",46558,72824,10/8/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maryland",9/9/2016,9/22/2016,"Ipsos","A-",435,"lv",.0043455,50.27,33.88,,,49.79017,35.02668,,,"","http://www.reuters.com/statesofthenation/",46073,72065,9/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Michigan",9/27/2016,9/27/2016,"Mitchell Research & Communications","D",1956,"lv",.0043251,46,41,8,,45.69938,43.22121,5.096625,,"","http://projects.fivethirtyeight.com/polls/20160928_MI_1.pdf",46285,72346,9/28/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Wyoming",9/7/2016,9/13/2016,"Google Consumer Surveys","B",63,"lv",.0043205,16.57,58.22,14.78,,23.68428,67.53625,10.52467,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45792,71476,9/14/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Nevada",9/21/2016,9/26/2016,"Google Consumer Surveys","B",173,"lv",.0042831,33.96,34.44,9.94,,40.51816,43.18369,6.214064,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46267,72326,9/28/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"North Carolina",9/27/2016,10/3/2016,"Google Consumer Surveys","B",734,"lv",.0042779,31.28,41.89,7.83,,37.17557,50.53772,4.416736,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46486,72684,10/5/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Kansas",9/2/2016,9/22/2016,"Ipsos","A-",314,"lv",.0042743,35.91,50.8,,,34.262,50.96539,,,"","http://www.reuters.com/statesofthenation/",46069,72061,9/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Florida",6/25/2016,6/27/2016,"SurveyUSA","A",1678,"lv",.0042736,46,42,2,,46.8229,45.2846,-.9502356,,"","http://www.baynews9.com/content/news/baynews9/news/article.html/content/news/articles/cfn/2016/6/29/florida_decides_polls_presidential_race.html",44457,67511,6/29/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Montana",9/14/2016,9/20/2016,"Google Consumer Surveys","B",159,"lv",.0042461,32.75,28.94,13.28,,39.72865,38.06512,9.248774,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45974,71861,9/22/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",9/16/2016,9/20/2016,"Ipsos","A-",1130,"lv",.0042378,37.4,36.6,8.2,,38.84859,39.72704,5.133689,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",46009,71944,9/23/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Washington",9/27/2016,10/3/2016,"Google Consumer Surveys","B",569,"lv",.0042238,45.41,24.67,8.26,,51.43863,33.88402,4.846736,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46506,72704,10/5/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"U.S.",10/8/2016,10/14/2016,"USC Dornsife/LA Times","",2870,"lv",.0042208,44.1,44.24,,,44.44313,43.61193,,,"","http://latimes.com/politics/",46815,73260,10/15/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Rhode Island",9/7/2016,9/13/2016,"Google Consumer Surveys","B",53,"lv",.0042092,37.65,30.19,5.77,,45.07647,40.12648,1.51467,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45781,71465,9/14/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Iowa",9/2/2016,9/22/2016,"Ipsos","A-",344,"lv",.0041966,40.51,50.74,,,39.67772,51.76548,,,"","http://www.reuters.com/statesofthenation/",46068,72060,9/26/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Arkansas",9/21/2016,9/26/2016,"Google Consumer Surveys","B",131,"lv",.004182,28.09,45.52,4.38,,34.60585,54.16393,.6540648,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",46236,72295,9/28/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Alaska",6/16/2016,6/20/2016,"Ivan Moore Research","C",670,"rv",.0041622,30,39,16,,33.22644,44.94076,10.00064,,"","http://www.adn.com/politics/2016/08/21/voter-dissatisfaction-with-clinton-and-trump-has-libertarian-johnson-hoping-alaskans-go-third-party/",44907,68891,8/22/16,"23:06:17  4 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/4/16,"Maine",9/14/2016,9/20/2016,"Google Consumer Surveys","B",59,"lv",.0041586,33.3,35.15,7.28,,40.41056,44.54276,3.248774,,"","https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS",45969,71856,9/22/16,"23:06:17  4 Nov 2016"
